fid,2017공시지가_avg_Land_Value,2017공시지가_avg_Land_Value_2
6095,2212920.7798185,2955526.91176899
6094,1289009.29811417,2955526.91176899
6019,2352046.93308675,2955526.91176899
6017,2446455.23937087,2955526.91176899
6095,2212920.7798185,2352046.93308675
6018,2955526.91176899,2352046.93308675
6101,2246940.04048592,1946417.04679772
6025,1913104.90518243,1946417.04679772
6102,2208680.27967617,1913104.90518243
6101,2246940.04048592,1913104.90518243
6026,2076397.60089473,1913104.90518243
6024,1946417.04679772,1913104.90518243
6103,1803473.68015164,2076397.60089473
6102,2208680.27967617,2076397.60089473
6027,2253638.78765707,2076397.60089473
6025,1913104.90518243,2076397.60089473
6104,2003588.8025714,2253638.78765707
6103,1803473.68015164,2253638.78765707
6028,2907165.75264931,2253638.78765707
6026,2076397.60089473,2253638.78765707
6105,2009374.15704576,2907165.75264931
6104,2003588.8025714,2907165.75264931
6029,2597709.40421525,2907165.75264931
6027,2253638.78765707,2907165.75264931
6106,1499923.8876711,2597709.40421525
6105,2009374.15704576,2597709.40421525
6030,2344779.15975215,2597709.40421525
6028,2907165.75264931,2597709.40421525
6107,2133048.22396783,2344779.15975215
6106,1499923.8876711,2344779.15975215
6031,2492910.51081952,2344779.15975215
6029,2597709.40421525,2344779.15975215
6108,2425921.04048419,2492910.51081952
6107,2133048.22396783,2492910.51081952
6032,2452243.47661542,2492910.51081952
6030,2344779.15975215,2492910.51081952
6109,2537733.57396318,2452243.47661542
6108,2425921.04048419,2452243.47661542
6033,2051178.28883219,2452243.47661542
6031,2492910.51081952,2452243.47661542
6110,2481220.28043508,2051178.28883219
6109,2537733.57396318,2051178.28883219
6034,2894175.5234458,2051178.28883219
6032,2452243.47661542,2051178.28883219
6111,2369371.33277943,2894175.5234458
6110,2481220.28043508,2894175.5234458
6035,2293506.89153474,2894175.5234458
6033,2051178.28883219,2894175.5234458
6112,2232634.76507908,2293506.89153474
6111,2369371.33277943,2293506.89153474
6036,2032867.14192594,2293506.89153474
6034,2894175.5234458,2293506.89153474
6113,2301830.01426199,2032867.14192594
6112,2232634.76507908,2032867.14192594
6037,791418.531021605,2032867.14192594
6035,2293506.89153474,2032867.14192594
6114,1511174.83282844,791418.531021605
6113,2301830.01426199,791418.531021605
6038,993704.838222077,791418.531021605
6036,2032867.14192594,791418.531021605
6115,1523015.06228674,993704.838222077
6114,1511174.83282844,993704.838222077
6039,1562725.48340709,993704.838222077
6037,791418.531021605,993704.838222077
6116,1696717.49483227,1562725.48340709
6115,1523015.06228674,1562725.48340709
6040,1549823.74606513,1562725.48340709
6038,993704.838222077,1562725.48340709
6117,2110790.82763044,1549823.74606513
6116,1696717.49483227,1549823.74606513
6041,916994.00966305,1549823.74606513
6039,1562725.48340709,1549823.74606513
6118,2497914.66895565,916994.00966305
6117,2110790.82763044,916994.00966305
6042,1566580.43638104,916994.00966305
6040,1549823.74606513,916994.00966305
6119,2781193.14748751,1566580.43638104
6118,2497914.66895565,1566580.43638104
6043,2386377.84918245,1566580.43638104
6041,916994.00966305,1566580.43638104
6120,2754147.5507965,2386377.84918245
6119,2781193.14748751,2386377.84918245
6044,4087314.49098457,2386377.84918245
6042,1566580.43638104,2386377.84918245
6121,4099580.7679224,4087314.49098457
6120,2754147.5507965,4087314.49098457
6045,3123653.66672179,4087314.49098457
6043,2386377.84918245,4087314.49098457
6122,1370307.56032048,3123653.66672179
6121,4099580.7679224,3123653.66672179
6046,1420529.42427368,3123653.66672179
6044,4087314.49098457,3123653.66672179
6047,2303957.86140159,1420529.42427368
6123,690226.04951724,1420529.42427368
6122,1370307.56032048,1420529.42427368
6045,3123653.66672179,1420529.42427368
6124,2888660.98202621,2303957.86140159
6123,690226.04951724,2303957.86140159
6046,1420529.42427368,2303957.86140159
6051,3034252.91443208,3252876.90537557
6127,3047351.33454307,3252876.90537557
6126,3896473.11000729,3252876.90537557
6052,1395656.39255887,3034252.91443208
6050,3252876.90537557,3034252.91443208
6128,2964150.89130447,3034252.91443208
6127,3047351.33454307,3034252.91443208
6051,3034252.91443208,1395656.39255887
6128,2964150.89130447,1395656.39255887
6056,5837908.35369739,1169056.48157319
6132,5702349.78757668,1169056.48157319
6057,4874713.30483679,5837908.35369739
6055,1169056.48157319,5837908.35369739
6133,9155717.83818721,5837908.35369739
6132,5702349.78757668,5837908.35369739
6058,8688925.17045293,4874713.30483679
6056,5837908.35369739,4874713.30483679
6134,5777154.95729395,4874713.30483679
6133,9155717.83818721,4874713.30483679
6059,2117363.07138427,8688925.17045293
6057,4874713.30483679,8688925.17045293
6135,4505405.7580572,8688925.17045293
6134,5777154.95729395,8688925.17045293
6060,1650386.9999308,2117363.07138427
6058,8688925.17045293,2117363.07138427
6136,1419975.46692851,2117363.07138427
6135,4505405.7580572,2117363.07138427
6061,4397218.62830713,1650386.9999308
6059,2117363.07138427,1650386.9999308
6137,492180.247826009,1650386.9999308
6136,1419975.46692851,1650386.9999308
6062,8017298.06902544,4397218.62830713
6060,1650386.9999308,4397218.62830713
6138,2920274.05684677,4397218.62830713
6137,492180.247826009,4397218.62830713
6063,6438142.70408351,8017298.06902544
6061,4397218.62830713,8017298.06902544
6139,5718050.76107143,8017298.06902544
6138,2920274.05684677,8017298.06902544
6062,8017298.06902544,6438142.70408351
6064,472901.931216066,6438142.70408351
6140,1729855.88508052,6438142.70408351
6139,5718050.76107143,6438142.70408351
6063,6438142.70408351,472901.931216066
6065,3313015.07367897,472901.931216066
6140,1729855.88508052,472901.931216066
6141,6803915.57789394,472901.931216066
6064,472901.931216066,3313015.07367897
6141,6803915.57789394,3313015.07367897
6090,1703383.59622706,190004.680322272
6089,190004.680322272,1703383.59622706
6014,2161501.66897789,1703383.59622706
6094,1289009.29811417,1075285.87996565
6017,2446455.23937087,1075285.87996565
6016,2076821.00887343,1075285.87996565
6095,2212920.7798185,1289009.29811417
6093,1075285.87996565,1289009.29811417
6018,2955526.91176899,1289009.29811417
6017,2446455.23937087,1289009.29811417
6170,879601.004200537,1289009.29811417
6094,1289009.29811417,2212920.7798185
6019,2352046.93308675,2212920.7798185
6018,2955526.91176899,2212920.7798185
6171,1706841.01194261,2212920.7798185
6170,879601.004200537,2212920.7798185
6177,2103105.65123014,2246940.04048592
6102,2208680.27967617,2246940.04048592
6025,1913104.90518243,2246940.04048592
6024,1946417.04679772,2246940.04048592
6176,1238677.53730736,2246940.04048592
6178,2213899.42711988,2208680.27967617
6177,2103105.65123014,2208680.27967617
6103,1803473.68015164,2208680.27967617
6101,2246940.04048592,2208680.27967617
6026,2076397.60089473,2208680.27967617
6025,1913104.90518243,2208680.27967617
6179,1798668.14821059,1803473.68015164
6178,2213899.42711988,1803473.68015164
6104,2003588.8025714,1803473.68015164
6102,2208680.27967617,1803473.68015164
6027,2253638.78765707,1803473.68015164
6026,2076397.60089473,1803473.68015164
6180,1469397.18184347,2003588.8025714
6179,1798668.14821059,2003588.8025714
6105,2009374.15704576,2003588.8025714
6103,1803473.68015164,2003588.8025714
6028,2907165.75264931,2003588.8025714
6027,2253638.78765707,2003588.8025714
6181,305745.633132338,2009374.15704576
6180,1469397.18184347,2009374.15704576
6106,1499923.8876711,2009374.15704576
6104,2003588.8025714,2009374.15704576
6029,2597709.40421525,2009374.15704576
6028,2907165.75264931,2009374.15704576
6182,81074.703431807,1499923.8876711
6181,305745.633132338,1499923.8876711
6107,2133048.22396783,1499923.8876711
6105,2009374.15704576,1499923.8876711
6030,2344779.15975215,1499923.8876711
6029,2597709.40421525,1499923.8876711
6183,1000231.06875798,2133048.22396783
6182,81074.703431807,2133048.22396783
6108,2425921.04048419,2133048.22396783
6106,1499923.8876711,2133048.22396783
6031,2492910.51081952,2133048.22396783
6030,2344779.15975215,2133048.22396783
6184,1948427.96701702,2425921.04048419
6183,1000231.06875798,2425921.04048419
6109,2537733.57396318,2425921.04048419
6107,2133048.22396783,2425921.04048419
6032,2452243.47661542,2425921.04048419
6031,2492910.51081952,2425921.04048419
6185,2335141.22565869,2537733.57396318
6184,1948427.96701702,2537733.57396318
6110,2481220.28043508,2537733.57396318
6108,2425921.04048419,2537733.57396318
6033,2051178.28883219,2537733.57396318
6032,2452243.47661542,2537733.57396318
6186,2662132.65305657,2481220.28043508
6185,2335141.22565869,2481220.28043508
6111,2369371.33277943,2481220.28043508
6109,2537733.57396318,2481220.28043508
6034,2894175.5234458,2481220.28043508
6033,2051178.28883219,2481220.28043508
6187,1896352.84783343,2369371.33277943
6186,2662132.65305657,2369371.33277943
6112,2232634.76507908,2369371.33277943
6110,2481220.28043508,2369371.33277943
6035,2293506.89153474,2369371.33277943
6034,2894175.5234458,2369371.33277943
6188,1891796.63745526,2232634.76507908
6187,1896352.84783343,2232634.76507908
6113,2301830.01426199,2232634.76507908
6111,2369371.33277943,2232634.76507908
6036,2032867.14192594,2232634.76507908
6035,2293506.89153474,2232634.76507908
6189,1947040.10735557,2301830.01426199
6188,1891796.63745526,2301830.01426199
6114,1511174.83282844,2301830.01426199
6112,2232634.76507908,2301830.01426199
6037,791418.531021605,2301830.01426199
6036,2032867.14192594,2301830.01426199
6190,2434403.4321712,1511174.83282844
6189,1947040.10735557,1511174.83282844
6115,1523015.06228674,1511174.83282844
6113,2301830.01426199,1511174.83282844
6038,993704.838222077,1511174.83282844
6037,791418.531021605,1511174.83282844
6191,2281111.8315858,1523015.06228674
6190,2434403.4321712,1523015.06228674
6116,1696717.49483227,1523015.06228674
6114,1511174.83282844,1523015.06228674
6039,1562725.48340709,1523015.06228674
6038,993704.838222077,1523015.06228674
6192,2221312.52381536,1696717.49483227
6191,2281111.8315858,1696717.49483227
6117,2110790.82763044,1696717.49483227
6115,1523015.06228674,1696717.49483227
6040,1549823.74606513,1696717.49483227
6039,1562725.48340709,1696717.49483227
6193,2416636.5548885,2110790.82763044
6192,2221312.52381536,2110790.82763044
6118,2497914.66895565,2110790.82763044
6116,1696717.49483227,2110790.82763044
6041,916994.00966305,2110790.82763044
6040,1549823.74606513,2110790.82763044
6194,3073385.05300437,2497914.66895565
6193,2416636.5548885,2497914.66895565
6119,2781193.14748751,2497914.66895565
6117,2110790.82763044,2497914.66895565
6042,1566580.43638104,2497914.66895565
6041,916994.00966305,2497914.66895565
6195,2454473.87843693,2781193.14748751
6194,3073385.05300437,2781193.14748751
6120,2754147.5507965,2781193.14748751
6118,2497914.66895565,2781193.14748751
6043,2386377.84918245,2781193.14748751
6042,1566580.43638104,2781193.14748751
6196,2579311.76822237,2754147.5507965
6195,2454473.87843693,2754147.5507965
6121,4099580.7679224,2754147.5507965
6119,2781193.14748751,2754147.5507965
6044,4087314.49098457,2754147.5507965
6043,2386377.84918245,2754147.5507965
6197,3117539.72041483,4099580.7679224
6196,2579311.76822237,4099580.7679224
6122,1370307.56032048,4099580.7679224
6120,2754147.5507965,4099580.7679224
6045,3123653.66672179,4099580.7679224
6044,4087314.49098457,4099580.7679224
6198,964295.47907769,1370307.56032048
6197,3117539.72041483,1370307.56032048
6123,690226.04951724,1370307.56032048
6121,4099580.7679224,1370307.56032048
6046,1420529.42427368,1370307.56032048
6045,3123653.66672179,1370307.56032048
6047,2303957.86140159,690226.04951724
6124,2888660.98202621,690226.04951724
6199,1463928.84365656,690226.04951724
6198,964295.47907769,690226.04951724
6122,1370307.56032048,690226.04951724
6046,1420529.42427368,690226.04951724
6047,2303957.86140159,2888660.98202621
6200,3341086.21555452,2888660.98202621
6199,1463928.84365656,2888660.98202621
6123,690226.04951724,2888660.98202621
6050,3252876.90537557,3896473.11000729
6127,3047351.33454307,3896473.11000729
6202,4637574.03175308,3896473.11000729
6201,3690043.05748497,3896473.11000729
6051,3034252.91443208,3047351.33454307
6050,3252876.90537557,3047351.33454307
6128,2964150.89130447,3047351.33454307
6126,3896473.11000729,3047351.33454307
6203,3511331.66375079,3047351.33454307
6202,4637574.03175308,3047351.33454307
6052,1395656.39255887,2964150.89130447
6051,3034252.91443208,2964150.89130447
6127,3047351.33454307,2964150.89130447
6204,2555535.95869709,2964150.89130447
6203,3511331.66375079,2964150.89130447
6056,5837908.35369739,5702349.78757668
6055,1169056.48157319,5702349.78757668
6133,9155717.83818721,5702349.78757668
6208,8854897.27038536,5702349.78757668
6207,692040.680352442,5702349.78757668
6057,4874713.30483679,9155717.83818721
6056,5837908.35369739,9155717.83818721
6134,5777154.95729395,9155717.83818721
6132,5702349.78757668,9155717.83818721
6209,8543931.17554834,9155717.83818721
6208,8854897.27038536,9155717.83818721
6058,8688925.17045293,5777154.95729395
6057,4874713.30483679,5777154.95729395
6135,4505405.7580572,5777154.95729395
6133,9155717.83818721,5777154.95729395
6210,4687548.11977662,5777154.95729395
6209,8543931.17554834,5777154.95729395
6059,2117363.07138427,4505405.7580572
6058,8688925.17045293,4505405.7580572
6136,1419975.46692851,4505405.7580572
6134,5777154.95729395,4505405.7580572
6211,5026624.47488269,4505405.7580572
6210,4687548.11977662,4505405.7580572
6060,1650386.9999308,1419975.46692851
6059,2117363.07138427,1419975.46692851
6137,492180.247826009,1419975.46692851
6135,4505405.7580572,1419975.46692851
6211,5026624.47488269,1419975.46692851
6212,663921.181047215,1419975.46692851
6061,4397218.62830713,492180.247826009
6060,1650386.9999308,492180.247826009
6138,2920274.05684677,492180.247826009
6136,1419975.46692851,492180.247826009
6212,663921.181047215,492180.247826009
6213,1179963.75481052,492180.247826009
6062,8017298.06902544,2920274.05684677
6061,4397218.62830713,2920274.05684677
6139,5718050.76107143,2920274.05684677
6137,492180.247826009,2920274.05684677
6213,1179963.75481052,2920274.05684677
6214,3876300.68825238,2920274.05684677
6063,6438142.70408351,5718050.76107143
6062,8017298.06902544,5718050.76107143
6140,1729855.88508052,5718050.76107143
6138,2920274.05684677,5718050.76107143
6214,3876300.68825238,5718050.76107143
6215,2724372.14776362,5718050.76107143
6063,6438142.70408351,1729855.88508052
6064,472901.931216066,1729855.88508052
6139,5718050.76107143,1729855.88508052
6141,6803915.57789394,1729855.88508052
6215,2724372.14776362,1729855.88508052
6216,5065681.04628091,1729855.88508052
6064,472901.931216066,6803915.57789394
6065,3313015.07367897,6803915.57789394
6140,1729855.88508052,6803915.57789394
6216,5065681.04628091,6803915.57789394
6217,5472570.39487498,6803915.57789394
6095,2212920.7798185,879601.004200537
6094,1289009.29811417,879601.004200537
6171,1706841.01194261,879601.004200537
6095,2212920.7798185,1706841.01194261
6172,988278.549441784,1706841.01194261
6170,879601.004200537,1706841.01194261
6171,1706841.01194261,988278.549441784
6176,1238677.53730736,946213.040388903
6177,2103105.65123014,1238677.53730736
6101,2246940.04048592,1238677.53730736
6175,946213.040388903,1238677.53730736
6178,2213899.42711988,2103105.65123014
6102,2208680.27967617,2103105.65123014
6101,2246940.04048592,2103105.65123014
6176,1238677.53730736,2103105.65123014
6179,1798668.14821059,2213899.42711988
6177,2103105.65123014,2213899.42711988
6103,1803473.68015164,2213899.42711988
6102,2208680.27967617,2213899.42711988
6180,1469397.18184347,1798668.14821059
6178,2213899.42711988,1798668.14821059
6104,2003588.8025714,1798668.14821059
6103,1803473.68015164,1798668.14821059
6181,305745.633132338,1469397.18184347
6179,1798668.14821059,1469397.18184347
6105,2009374.15704576,1469397.18184347
6104,2003588.8025714,1469397.18184347
6182,81074.703431807,305745.633132338
6180,1469397.18184347,305745.633132338
6106,1499923.8876711,305745.633132338
6105,2009374.15704576,305745.633132338
6183,1000231.06875798,81074.703431807
6181,305745.633132338,81074.703431807
6107,2133048.22396783,81074.703431807
6106,1499923.8876711,81074.703431807
6184,1948427.96701702,1000231.06875798
6182,81074.703431807,1000231.06875798
6108,2425921.04048419,1000231.06875798
6107,2133048.22396783,1000231.06875798
6185,2335141.22565869,1948427.96701702
6183,1000231.06875798,1948427.96701702
6109,2537733.57396318,1948427.96701702
6108,2425921.04048419,1948427.96701702
6186,2662132.65305657,2335141.22565869
6184,1948427.96701702,2335141.22565869
6110,2481220.28043508,2335141.22565869
6109,2537733.57396318,2335141.22565869
6187,1896352.84783343,2662132.65305657
6185,2335141.22565869,2662132.65305657
6111,2369371.33277943,2662132.65305657
6110,2481220.28043508,2662132.65305657
6188,1891796.63745526,1896352.84783343
6186,2662132.65305657,1896352.84783343
6112,2232634.76507908,1896352.84783343
6111,2369371.33277943,1896352.84783343
6189,1947040.10735557,1891796.63745526
6187,1896352.84783343,1891796.63745526
6113,2301830.01426199,1891796.63745526
6112,2232634.76507908,1891796.63745526
6190,2434403.4321712,1947040.10735557
6188,1891796.63745526,1947040.10735557
6114,1511174.83282844,1947040.10735557
6113,2301830.01426199,1947040.10735557
6191,2281111.8315858,2434403.4321712
6189,1947040.10735557,2434403.4321712
6115,1523015.06228674,2434403.4321712
6114,1511174.83282844,2434403.4321712
6192,2221312.52381536,2281111.8315858
6190,2434403.4321712,2281111.8315858
6116,1696717.49483227,2281111.8315858
6115,1523015.06228674,2281111.8315858
6193,2416636.5548885,2221312.52381536
6191,2281111.8315858,2221312.52381536
6117,2110790.82763044,2221312.52381536
6116,1696717.49483227,2221312.52381536
6194,3073385.05300437,2416636.5548885
6192,2221312.52381536,2416636.5548885
6118,2497914.66895565,2416636.5548885
6117,2110790.82763044,2416636.5548885
6195,2454473.87843693,3073385.05300437
6193,2416636.5548885,3073385.05300437
6119,2781193.14748751,3073385.05300437
6118,2497914.66895565,3073385.05300437
6196,2579311.76822237,2454473.87843693
6194,3073385.05300437,2454473.87843693
6120,2754147.5507965,2454473.87843693
6119,2781193.14748751,2454473.87843693
6197,3117539.72041483,2579311.76822237
6195,2454473.87843693,2579311.76822237
6121,4099580.7679224,2579311.76822237
6120,2754147.5507965,2579311.76822237
6198,964295.47907769,3117539.72041483
6196,2579311.76822237,3117539.72041483
6122,1370307.56032048,3117539.72041483
6121,4099580.7679224,3117539.72041483
6199,1463928.84365656,964295.47907769
6197,3117539.72041483,964295.47907769
6123,690226.04951724,964295.47907769
6122,1370307.56032048,964295.47907769
6124,2888660.98202621,1463928.84365656
6200,3341086.21555452,1463928.84365656
6198,964295.47907769,1463928.84365656
6123,690226.04951724,1463928.84365656
6124,2888660.98202621,3341086.21555452
6201,3690043.05748497,3341086.21555452
6199,1463928.84365656,3341086.21555452
6126,3896473.11000729,3690043.05748497
6202,4637574.03175308,3690043.05748497
6200,3341086.21555452,3690043.05748497
6127,3047351.33454307,4637574.03175308
6126,3896473.11000729,4637574.03175308
6203,3511331.66375079,4637574.03175308
6201,3690043.05748497,4637574.03175308
6128,2964150.89130447,3511331.66375079
6127,3047351.33454307,3511331.66375079
6204,2555535.95869709,3511331.66375079
6202,4637574.03175308,3511331.66375079
6128,2964150.89130447,2555535.95869709
6203,3511331.66375079,2555535.95869709
6132,5702349.78757668,692040.680352442
6208,8854897.27038536,692040.680352442
6133,9155717.83818721,8854897.27038536
6132,5702349.78757668,8854897.27038536
6209,8543931.17554834,8854897.27038536
6207,692040.680352442,8854897.27038536
6134,5777154.95729395,8543931.17554834
6133,9155717.83818721,8543931.17554834
6210,4687548.11977662,8543931.17554834
6208,8854897.27038536,8543931.17554834
6135,4505405.7580572,4687548.11977662
6134,5777154.95729395,4687548.11977662
6211,5026624.47488269,4687548.11977662
6209,8543931.17554834,4687548.11977662
6136,1419975.46692851,5026624.47488269
6135,4505405.7580572,5026624.47488269
6210,4687548.11977662,5026624.47488269
6212,663921.181047215,5026624.47488269
6137,492180.247826009,663921.181047215
6136,1419975.46692851,663921.181047215
6211,5026624.47488269,663921.181047215
6213,1179963.75481052,663921.181047215
6138,2920274.05684677,1179963.75481052
6137,492180.247826009,1179963.75481052
6212,663921.181047215,1179963.75481052
6214,3876300.68825238,1179963.75481052
6139,5718050.76107143,3876300.68825238
6138,2920274.05684677,3876300.68825238
6213,1179963.75481052,3876300.68825238
6215,2724372.14776362,3876300.68825238
6140,1729855.88508052,2724372.14776362
6139,5718050.76107143,2724372.14776362
6214,3876300.68825238,2724372.14776362
6216,5065681.04628091,2724372.14776362
6140,1729855.88508052,5065681.04628091
6141,6803915.57789394,5065681.04628091
6215,2724372.14776362,5065681.04628091
6217,5472570.39487498,5065681.04628091
6141,6803915.57789394,5472570.39487498
6216,5065681.04628091,5472570.39487498
6257,350321.207460198,2327422.68253768
6258,61283.6932001026,350321.207460198
6256,2327422.68253768,350321.207460198
6259,104735.920586072,61283.6932001026
6257,350321.207460198,61283.6932001026
6260,1758068.01652843,104735.920586072
6258,61283.6932001026,104735.920586072
6261,1937907.03676252,1758068.01652843
6259,104735.920586072,1758068.01652843
6262,3696358.56300081,1937907.03676252
6260,1758068.01652843,1937907.03676252
6263,2163184.88357403,3696358.56300081
6261,1937907.03676252,3696358.56300081
6264,2649548.88197461,2163184.88357403
6262,3696358.56300081,2163184.88357403
6265,2387381.12728299,2649548.88197461
6263,2163184.88357403,2649548.88197461
6266,2884362.28087656,2387381.12728299
6264,2649548.88197461,2387381.12728299
6267,2193983.72520209,2884362.28087656
6265,2387381.12728299,2884362.28087656
6266,2884362.28087656,2193983.72520209
6273,2907955.7147239,2644323.2416436
6274,3031245.23259995,2907955.7147239
6272,2644323.2416436,2907955.7147239
6275,3004017.79447429,3031245.23259995
6273,2907955.7147239,3031245.23259995
6276,3293133.20496295,3004017.79447429
6274,3031245.23259995,3004017.79447429
6277,2877341.07618654,3293133.20496295
6275,3004017.79447429,3293133.20496295
6278,4406718.91043901,2877341.07618654
6276,3293133.20496295,2877341.07618654
6279,3408492.81630066,4406718.91043901
6277,2877341.07618654,4406718.91043901
6280,2617599.11409483,3408492.81630066
6278,4406718.91043901,3408492.81630066
6279,3408492.81630066,2617599.11409483
6285,8780002.86802354,6530925.66212496
6286,8341893.5925293,8780002.86802354
6284,6530925.66212496,8780002.86802354
6287,5481290.69018447,8341893.5925293
6285,8780002.86802354,8341893.5925293
6286,8341893.5925293,5481290.69018447
6288,3701259.71161857,5481290.69018447
6287,5481290.69018447,3701259.71161857
6289,464367.45384508,3701259.71161857
6290,2060768.38298804,464367.45384508
6288,3701259.71161857,464367.45384508
6291,2975074.59655364,2060768.38298804
6289,464367.45384508,2060768.38298804
6292,632514.59358775,2975074.59655364
6290,2060768.38298804,2975074.59655364
6291,2975074.59655364,632514.59358775
6409,2342694.49660054,2444022.81695819
6333,841947.258991046,2444022.81695819
6410,2491064.04672296,841947.258991046
6409,2342694.49660054,841947.258991046
6334,1030721.12076602,841947.258991046
6332,2444022.81695819,841947.258991046
6411,2560062.09608093,1030721.12076602
6410,2491064.04672296,1030721.12076602
6335,2377514.97569575,1030721.12076602
6333,841947.258991046,1030721.12076602
6412,2061744.33057235,2377514.97569575
6411,2560062.09608093,2377514.97569575
6336,1581329.51552882,2377514.97569575
6334,1030721.12076602,2377514.97569575
6413,2820180.79017746,1581329.51552882
6412,2061744.33057235,1581329.51552882
6337,4663889.79246961,1581329.51552882
6335,2377514.97569575,1581329.51552882
6414,2125535.35886205,4663889.79246961
6413,2820180.79017746,4663889.79246961
6338,2492073.58808339,4663889.79246961
6336,1581329.51552882,4663889.79246961
6415,2119368.65864116,2492073.58808339
6414,2125535.35886205,2492073.58808339
6339,2272131.70781178,2492073.58808339
6337,4663889.79246961,2492073.58808339
6416,2025265.22427432,2272131.70781178
6415,2119368.65864116,2272131.70781178
6340,1925527.1794513,2272131.70781178
6338,2492073.58808339,2272131.70781178
6416,2025265.22427432,1925527.1794513
6341,2080124.77917532,1925527.1794513
6339,2272131.70781178,1925527.1794513
6342,1828952.16670777,2080124.77917532
6340,1925527.1794513,2080124.77917532
6341,2080124.77917532,1828952.16670777
6349,2567481.55481214,2120560.26356575
6426,1442109.78649726,2567481.55481214
6350,2957319.00353868,2567481.55481214
6348,2120560.26356575,2567481.55481214
6426,1442109.78649726,2957319.00353868
6427,1246426.13051077,2957319.00353868
6351,1968933.05078687,2957319.00353868
6349,2567481.55481214,2957319.00353868
6427,1246426.13051077,1968933.05078687
6428,1649481.88028802,1968933.05078687
6352,2800949.59255283,1968933.05078687
6350,2957319.00353868,1968933.05078687
6428,1649481.88028802,2800949.59255283
6429,4397856.06629009,2800949.59255283
6353,3508079.01116335,2800949.59255283
6351,1968933.05078687,2800949.59255283
6429,4397856.06629009,3508079.01116335
6430,5180068.4667553,3508079.01116335
6354,3794678.33990978,3508079.01116335
6352,2800949.59255283,3508079.01116335
6430,5180068.4667553,3794678.33990978
6355,2770117.19312014,3794678.33990978
6353,3508079.01116335,3794678.33990978
6354,3794678.33990978,2770117.19312014
6435,3699030.99662961,4266187.91414057
6436,8189622.73215763,4266187.91414057
6360,8725761.62175786,4266187.91414057
6436,8189622.73215763,8725761.62175786
6437,21303934.5381787,8725761.62175786
6359,4266187.91414057,8725761.62175786
6361,12877442.3430203,8725761.62175786
6437,21303934.5381787,12877442.3430203
6438,10616889.1248455,12877442.3430203
6360,8725761.62175786,12877442.3430203
6362,6038540.53781529,12877442.3430203
6438,10616889.1248455,6038540.53781529
6439,4898773.11846438,6038540.53781529
6361,12877442.3430203,6038540.53781529
6363,4578231.78451008,6038540.53781529
6439,4898773.11846438,4578231.78451008
6440,4630591.4879456,4578231.78451008
6364,3374954.02644531,4578231.78451008
6362,6038540.53781529,4578231.78451008
6440,4630591.4879456,3374954.02644531
6441,2918401.46000006,3374954.02644531
6365,466250.027764076,3374954.02644531
6363,4578231.78451008,3374954.02644531
6441,2918401.46000006,466250.027764076
6442,478229.136764477,466250.027764076
6366,2246157.35210754,466250.027764076
6364,3374954.02644531,466250.027764076
6442,478229.136764477,2246157.35210754
6443,1397367.8326116,2246157.35210754
6367,421083.193192382,2246157.35210754
6365,466250.027764076,2246157.35210754
6443,1397367.8326116,421083.193192382
6444,2717584.41709326,421083.193192382
6368,1587305.59261813,421083.193192382
6366,2246157.35210754,421083.193192382
6444,2717584.41709326,1587305.59261813
6367,421083.193192382,1587305.59261813
6410,2491064.04672296,2342694.49660054
6333,841947.258991046,2342694.49660054
6332,2444022.81695819,2342694.49660054
6485,1922061.09256887,2342694.49660054
6411,2560062.09608093,2491064.04672296
6409,2342694.49660054,2491064.04672296
6334,1030721.12076602,2491064.04672296
6333,841947.258991046,2491064.04672296
6486,1695914.97481247,2491064.04672296
6485,1922061.09256887,2491064.04672296
6412,2061744.33057235,2560062.09608093
6410,2491064.04672296,2560062.09608093
6335,2377514.97569575,2560062.09608093
6334,1030721.12076602,2560062.09608093
6487,1872642.62850455,2560062.09608093
6486,1695914.97481247,2560062.09608093
6413,2820180.79017746,2061744.33057235
6411,2560062.09608093,2061744.33057235
6336,1581329.51552882,2061744.33057235
6335,2377514.97569575,2061744.33057235
6488,2341606.05527821,2061744.33057235
6487,1872642.62850455,2061744.33057235
6414,2125535.35886205,2820180.79017746
6412,2061744.33057235,2820180.79017746
6337,4663889.79246961,2820180.79017746
6336,1581329.51552882,2820180.79017746
6489,2186867.86839702,2820180.79017746
6488,2341606.05527821,2820180.79017746
6415,2119368.65864116,2125535.35886205
6413,2820180.79017746,2125535.35886205
6338,2492073.58808339,2125535.35886205
6337,4663889.79246961,2125535.35886205
6490,2097882.31848252,2125535.35886205
6489,2186867.86839702,2125535.35886205
6416,2025265.22427432,2119368.65864116
6414,2125535.35886205,2119368.65864116
6339,2272131.70781178,2119368.65864116
6338,2492073.58808339,2119368.65864116
6491,1792852.23566935,2119368.65864116
6490,2097882.31848252,2119368.65864116
6415,2119368.65864116,2025265.22427432
6340,1925527.1794513,2025265.22427432
6339,2272131.70781178,2025265.22427432
6491,1792852.23566935,2025265.22427432
6427,1246426.13051077,1442109.78649726
6502,508750.914096731,1442109.78649726
6350,2957319.00353868,1442109.78649726
6349,2567481.55481214,1442109.78649726
6426,1442109.78649726,1246426.13051077
6428,1649481.88028802,1246426.13051077
6503,1446426.87508014,1246426.13051077
6502,508750.914096731,1246426.13051077
6351,1968933.05078687,1246426.13051077
6350,2957319.00353868,1246426.13051077
