fid,id,left,top,right,bottom,row_index,col_index,18도 미만 경사 목록_avgDN,2017공시지가_avg_Land_Value,2017사업체수
5986,962055,1944187.1587,962517.127713426,1943787.1587,57,78,,2.64671180786613,5381696.95708908,43
5987,962055,1943787.1587,962517.127713426,1943387.1587,58,78,,1.94549237343561,7191830.77665596,4
5988,962055,1943387.1587,962517.127713426,1942987.1587,59,78,,2.32194322536185,8045956.69967911,0
5989,962055,1942987.1587,962517.127713426,1942587.1587,60,78,,11.7591127966699,1457520.25952953,0
6014,962402,1963187.1587,962863.53787494,1962787.1587,9,79,,2.88436866653696,2161501.66897789,55
6015,962402,1962787.1587,962863.53787494,1962387.1587,10,79,,3.23758785742322,1921143.33371735,89
6016,962402,1962387.1587,962863.53787494,1961987.1587,11,79,,1.03429807448794,2076821.00887343,76
6017,962402,1961987.1587,962863.53787494,1961587.1587,12,79,,1.27107918454218,2446455.23937087,23
6018,962402,1961587.1587,962863.53787494,1961187.1587,13,79,,0.790806384102499,2955526.91176899,239
6019,962402,1961187.1587,962863.53787494,1960787.1587,14,79,,1.52407753319004,2352046.93308675,52
6021,962402,1960387.1587,962863.53787494,1959987.1587,16,79,,3.77102846169496,1666448.8840214,19
6024,962402,1959187.1587,962863.53787494,1958787.1587,19,79,,1.17918978509264,1946417.04679772,93
6025,962402,1958787.1587,962863.53787494,1958387.1587,20,79,,1.79379759110619,1913104.90518243,149
6026,962402,1958387.1587,962863.53787494,1957987.1587,21,79,,2.05200412894788,2076397.60089473,181
6027,962402,1957987.1587,962863.53787494,1957587.1587,22,79,,1.88297602030055,2253638.78765707,189
6028,962402,1957587.1587,962863.53787494,1957187.1587,23,79,,0.223107994568087,2907165.75264931,227
6029,962402,1957187.1587,962863.53787494,1956787.1587,24,79,,0.872899067497052,2597709.40421525,213
6030,962402,1956787.1587,962863.53787494,1956387.1587,25,79,,0.963634185844896,2344779.15975215,154
6031,962402,1956387.1587,962863.53787494,1955987.1587,26,79,,0.475274454998664,2492910.51081952,166
6032,962402,1955987.1587,962863.53787494,1955587.1587,27,79,,0.0118118576545214,2452243.47661542,158
6033,962402,1955587.1587,962863.53787494,1955187.1587,28,79,,0.182268274245563,2051178.28883219,151
6034,962402,1955187.1587,962863.53787494,1954787.1587,29,79,,0.0123040631061162,2894175.5234458,258
6035,962402,1954787.1587,962863.53787494,1954387.1587,30,79,,0,2293506.89153474,174
6036,962402,1954387.1587,962863.53787494,1953987.1587,31,79,,0.0826219488520242,2032867.14192594,107
6037,962402,1953987.1587,962863.53787494,1953587.1587,32,79,,1.5022039395704,791418.531021605,4
6038,962402,1953587.1587,962863.53787494,1953187.1587,33,79,,1.92032056764612,993704.838222077,11
6039,962402,1953187.1587,962863.53787494,1952787.1587,34,79,,1.164876435706,1562725.48340709,61
6040,962402,1952787.1587,962863.53787494,1952387.1587,35,79,,1.09135861909482,1549823.74606513,46
6041,962402,1952387.1587,962863.53787494,1951987.1587,36,79,,1.7793027515801,916994.00966305,5
6042,962402,1951987.1587,962863.53787494,1951587.1587,37,79,,1.80668846610555,1566580.43638104,42
6043,962402,1951587.1587,962863.53787494,1951187.1587,38,79,,0.930898184318134,2386377.84918245,68
6044,962402,1951187.1587,962863.53787494,1950787.1587,39,79,,0.369262395923053,4087314.49098457,162
6045,962402,1950787.1587,962863.53787494,1950387.1587,40,79,,1.36205467224392,3123653.66672179,117
6046,962402,1950387.1587,962863.53787494,1949987.1587,41,79,,2.17740292119665,1420529.42427368,7
6047,962402,1949987.1587,962863.53787494,1949587.1587,42,79,,2.22802249127258,2303957.86140159,91
6050,962402,1948787.1587,962863.53787494,1948387.1587,45,79,,0.810065865128409,3252876.90537557,95
6051,962402,1948387.1587,962863.53787494,1947987.1587,46,79,,0.778418278938338,3034252.91443208,176
6052,962402,1947987.1587,962863.53787494,1947587.1587,47,79,,2.84042915916145,1395656.39255887,5
6055,962402,1946787.1587,962863.53787494,1946387.1587,50,79,,3.05376284286852,1169056.48157319,15
6056,962402,1946387.1587,962863.53787494,1945987.1587,51,79,,0.0611790518873569,5837908.35369739,0
6057,962402,1945987.1587,962863.53787494,1945587.1587,52,79,,0,4874713.30483679,113
6058,962402,1945587.1587,962863.53787494,1945187.1587,53,79,,0.630398891660691,8688925.17045293,27
6059,962402,1945187.1587,962863.53787494,1944787.1587,54,79,,3.63325731874015,2117363.07138427,15
6060,962402,1944787.1587,962863.53787494,1944387.1587,55,79,,3.62142674772485,1650386.9999308,0
6061,962402,1944387.1587,962863.53787494,1943987.1587,56,79,,1.13072070587411,4397218.62830713,3
6062,962402,1943987.1587,962863.53787494,1943587.1587,57,79,,0.326681207280638,8017298.06902544,102
6063,962402,1943587.1587,962863.53787494,1943187.1587,58,79,,2.90553495117187,6438142.70408351,0
6064,962402,1943187.1587,962863.53787494,1942787.1587,59,79,,14.8390167028402,472901.931216066,0
6065,962402,1942787.1587,962863.53787494,1942387.1587,60,79,,8.98301846500545,3313015.07367897,14
6089,962748,1963787.1587,963209.948036454,1963387.1587,8,80,,5.55985929410846,190004.680322272,145
6090,962748,1963387.1587,963209.948036454,1962987.1587,9,80,,5.39152103310713,1703383.59622706,112
6093,962748,1962187.1587,963209.948036454,1961787.1587,12,80,,7.59212913456907,1075285.87996565,11
6094,962748,1961787.1587,963209.948036454,1961387.1587,13,80,,4.72181480568627,1289009.29811417,19
6095,962748,1961387.1587,963209.948036454,1960987.1587,14,80,,0.708275501180259,2212920.7798185,78
6101,962748,1958987.1587,963209.948036454,1958587.1587,20,80,,2.61067890529358,2246940.04048592,121
6102,962748,1958587.1587,963209.948036454,1958187.1587,21,80,,1.8310055072771,2208680.27967617,154
6103,962748,1958187.1587,963209.948036454,1957787.1587,22,80,,1.90452865021674,1803473.68015164,64
6104,962748,1957787.1587,963209.948036454,1957387.1587,23,80,,1.38791636667916,2003588.8025714,133
6105,962748,1957387.1587,963209.948036454,1956987.1587,24,80,,4.55203644094194,2009374.15704576,101
6106,962748,1956987.1587,963209.948036454,1956587.1587,25,80,,6.25633856658837,1499923.8876711,32
6107,962748,1956587.1587,963209.948036454,1956187.1587,26,80,,3.02148182310163,2133048.22396783,64
6108,962748,1956187.1587,963209.948036454,1955787.1587,27,80,,1.57863420530441,2425921.04048419,157
6109,962748,1955787.1587,963209.948036454,1955387.1587,28,80,,1.47323415197457,2537733.57396318,136
6110,962748,1955387.1587,963209.948036454,1954987.1587,29,80,,0.979202187983835,2481220.28043508,94
6111,962748,1954987.1587,963209.948036454,1954587.1587,30,80,,0.0132910795687978,2369371.33277943,119
6112,962748,1954587.1587,963209.948036454,1954187.1587,31,80,,0.0021677481820412,2232634.76507908,132
6113,962748,1954187.1587,963209.948036454,1953787.1587,32,80,,0.282874372947993,2301830.01426199,113
6114,962748,1953787.1587,963209.948036454,1953387.1587,33,80,,1.67197467228451,1511174.83282844,16
6115,962748,1953387.1587,963209.948036454,1952987.1587,34,80,,2.31734991678978,1523015.06228674,40
6116,962748,1952987.1587,963209.948036454,1952587.1587,35,80,,1.44471540374172,1696717.49483227,85
6117,962748,1952587.1587,963209.948036454,1952187.1587,36,80,,1.27168956632667,2110790.82763044,89
6118,962748,1952187.1587,963209.948036454,1951787.1587,37,80,,1.04865867605242,2497914.66895565,146
6119,962748,1951787.1587,963209.948036454,1951387.1587,38,80,,0.448074656005702,2781193.14748751,223
6120,962748,1951387.1587,963209.948036454,1950987.1587,39,80,,1.30477955380718,2754147.5507965,118
6121,962748,1950987.1587,963209.948036454,1950587.1587,40,80,,0.194872826700313,4099580.7679224,252
6122,962748,1950587.1587,963209.948036454,1950187.1587,41,80,,4.36743453319172,1370307.56032048,8
6123,962748,1950187.1587,963209.948036454,1949787.1587,42,80,,4.68420329273204,690226.04951724,12
6124,962748,1949787.1587,963209.948036454,1949387.1587,43,80,,3.31864075985078,2888660.98202621,19
6126,962748,1948987.1587,963209.948036454,1948587.1587,45,80,,1.35887321981485,3896473.11000729,98
6127,962748,1948587.1587,963209.948036454,1948187.1587,46,80,,0.448550387144026,3047351.33454307,188
6128,962748,1948187.1587,963209.948036454,1947787.1587,47,80,,0.950179457060678,2964150.89130447,135
6132,962748,1946587.1587,963209.948036454,1946187.1587,51,80,,1.80450835877866,5702349.78757668,0
6133,962748,1946187.1587,963209.948036454,1945787.1587,52,80,,0,9155717.83818721,214
6134,962748,1945787.1587,963209.948036454,1945387.1587,53,80,,0,5777154.95729395,402
6135,962748,1945387.1587,963209.948036454,1944987.1587,54,80,,0.356224908357191,4505405.7580572,148
6136,962748,1944987.1587,963209.948036454,1944587.1587,55,80,,3.56454092445625,1419975.46692851,1
6137,962748,1944587.1587,963209.948036454,1944187.1587,56,80,,1.12246865014415,492180.247826009,0
6138,962748,1944187.1587,963209.948036454,1943787.1587,57,80,,2.54586957350268,2920274.05684677,91
6139,962748,1943787.1587,963209.948036454,1943387.1587,58,80,,1.04284926913988,5718050.76107143,144
6140,962748,1943387.1587,963209.948036454,1942987.1587,59,80,,11.0992446475889,1729855.88508052,1
6141,962748,1942987.1587,963209.948036454,1942587.1587,60,80,,3.01735837631608,6803915.57789394,40
6170,963094,1961587.1587,963556.358197967,1961187.1587,13,81,,10.4403509064023,879601.004200537,41
6171,963094,1961187.1587,963556.358197967,1960787.1587,14,81,,4.09359331965221,1706841.01194261,43
6172,963094,1960787.1587,963556.358197967,1960387.1587,15,81,,10.1862284317335,988278.549441784,22
6175,963094,1959587.1587,963556.358197967,1959187.1587,18,81,,4.60051814550668,946213.040388903,1
6176,963094,1959187.1587,963556.358197967,1958787.1587,19,81,,7.70473204307749,1238677.53730736,0
6177,963094,1958787.1587,963556.358197967,1958387.1587,20,81,,5.33833321028569,2103105.65123014,14
6178,963094,1958387.1587,963556.358197967,1957987.1587,21,81,,1.60680318757367,2213899.42711988,82
6179,963094,1957987.1587,963556.358197967,1957587.1587,22,81,,1.85767104075061,1798668.14821059,37
6180,963094,1957587.1587,963556.358197967,1957187.1587,23,81,,7.47041278046369,1469397.18184347,16
6181,963094,1957187.1587,963556.358197967,1956787.1587,24,81,,14.6958915422866,305745.633132338,0
6182,963094,1956787.1587,963556.358197967,1956387.1587,25,81,,17.2469186868479,81074.703431807,0
6183,963094,1956387.1587,963556.358197967,1955987.1587,26,81,,8.25536061045931,1000231.06875798,7
6184,963094,1955987.1587,963556.358197967,1955587.1587,27,81,,1.88756406537776,1948427.96701702,65
6185,963094,1955587.1587,963556.358197967,1955187.1587,28,81,,1.57492770979571,2335141.22565869,93
6186,963094,1955187.1587,963556.358197967,1954787.1587,29,81,,0.927106325480473,2662132.65305657,160
6187,963094,1954787.1587,963556.358197967,1954387.1587,30,81,,0.772419304907223,1896352.84783343,82
6188,963094,1954387.1587,963556.358197967,1953987.1587,31,81,,0.885480762995803,1891796.63745526,64
6189,963094,1953987.1587,963556.358197967,1953587.1587,32,81,,0.775083288909839,1947040.10735557,84
6190,963094,1953587.1587,963556.358197967,1953187.1587,33,81,,1.46536491375355,2434403.4321712,220
6191,963094,1953187.1587,963556.358197967,1952787.1587,34,81,,3.71162607912678,2281111.8315858,148
6192,963094,1952787.1587,963556.358197967,1952387.1587,35,81,,5.31420662766596,2221312.52381536,97
6193,963094,1952387.1587,963556.358197967,1951987.1587,36,81,,3.49830601188175,2416636.5548885,108
6194,963094,1951987.1587,963556.358197967,1951587.1587,37,81,,2.45593987314348,3073385.05300437,75
6195,963094,1951587.1587,963556.358197967,1951187.1587,38,81,,1.36803685382031,2454473.87843693,96
6196,963094,1951187.1587,963556.358197967,1950787.1587,39,81,,2.63930051892932,2579311.76822237,81
6197,963094,1950787.1587,963556.358197967,1950387.1587,40,81,,2.14804919969678,3117539.72041483,59
6198,963094,1950387.1587,963556.358197967,1949987.1587,41,81,,3.7335965263698,964295.47907769,2
6199,963094,1949987.1587,963556.358197967,1949587.1587,42,81,,4.13377776373214,1463928.84365656,32
6200,963094,1949587.1587,963556.358197967,1949187.1587,43,81,,1.45416951167984,3341086.21555452,104
6201,963094,1949187.1587,963556.358197967,1948787.1587,44,81,,0.375298015559213,3690043.05748497,219
6202,963094,1948787.1587,963556.358197967,1948387.1587,45,81,,0.622446900468249,4637574.03175308,200
6203,963094,1948387.1587,963556.358197967,1947987.1587,46,81,,0.849620387519076,3511331.66375079,128
6204,963094,1947987.1587,963556.358197967,1947587.1587,47,81,,2.21971135539228,2555535.95869709,34
6207,963094,1946787.1587,963556.358197967,1946387.1587,50,81,,2.98189601149741,692040.680352442,9
6208,963094,1946387.1587,963556.358197967,1945987.1587,51,81,,0,8854897.27038536,0
6209,963094,1945987.1587,963556.358197967,1945587.1587,52,81,,0.0993029332626964,8543931.17554834,659
6210,963094,1945587.1587,963556.358197967,1945187.1587,53,81,,0.43526251510637,4687548.11977662,171
6211,963094,1945187.1587,963556.358197967,1944787.1587,54,81,,0.49778353790513,5026624.47488269,166
6212,963094,1944787.1587,963556.358197967,1944387.1587,55,81,,3.36129642190727,663921.181047215,5
6213,963094,1944387.1587,963556.358197967,1943987.1587,56,81,,0.15754477179924,1179963.75481052,29
6214,963094,1943987.1587,963556.358197967,1943587.1587,57,81,,0.896783773651677,3876300.68825238,81
6215,963094,1943587.1587,963556.358197967,1943187.1587,58,81,,5.11381340794386,2724372.14776362,79
6216,963094,1943187.1587,963556.358197967,1942787.1587,59,81,,4.97870727654304,5065681.04628091,39
6217,963094,1942787.1587,963556.358197967,1942387.1587,60,81,,6.84616217942102,5472570.39487498,7
6254,963441,1958587.1587,963902.768359481,1958187.1587,21,82,,3.66691465766904,1936565.6525265,56
6256,963441,1957787.1587,963902.768359481,1957387.1587,23,82,,2.34142018062611,2327422.68253768,20
6257,963441,1957387.1587,963902.768359481,1956987.1587,24,82,,10.0944392832216,350321.207460198,3
6258,963441,1956987.1587,963902.768359481,1956587.1587,25,82,,16.3123199603707,61283.6932001026,0
6259,963441,1956587.1587,963902.768359481,1956187.1587,26,82,,15.9594818014094,104735.920586072,0
6260,963441,1956187.1587,963902.768359481,1955787.1587,27,82,,5.11915190936764,1758068.01652843,85
6261,963441,1955787.1587,963902.768359481,1955387.1587,28,82,,2.08164017348852,1937907.03676252,70
6262,963441,1955387.1587,963902.768359481,1954987.1587,29,82,,0.0997470599592113,3696358.56300081,216
6263,963441,1954987.1587,963902.768359481,1954587.1587,30,82,,1.55470101168333,2163184.88357403,90
6264,963441,1954587.1587,963902.768359481,1954187.1587,31,82,,1.59197258724242,2649548.88197461,248
6265,963441,1954187.1587,963902.768359481,1953787.1587,32,82,,1.44687341769959,2387381.12728299,190
6266,963441,1953787.1587,963902.768359481,1953387.1587,33,82,,1.59805838272336,2884362.28087656,378
6267,963441,1953387.1587,963902.768359481,1952987.1587,34,82,,8.21319040403073,2193983.72520209,58
6272,963441,1951387.1587,963902.768359481,1950987.1587,39,82,,2.93665880323114,2644323.2416436,172
6273,963441,1950987.1587,963902.768359481,1950587.1587,40,82,,1.58135454981669,2907955.7147239,174
6274,963441,1950587.1587,963902.768359481,1950187.1587,41,82,,1.82563609532995,3031245.23259995,126
6275,963441,1950187.1587,963902.768359481,1949787.1587,42,82,,1.38661709999615,3004017.79447429,69
6276,963441,1949787.1587,963902.768359481,1949387.1587,43,82,,1.30432978138361,3293133.20496295,101
6277,963441,1949387.1587,963902.768359481,1948987.1587,44,82,,1.05675169944137,2877341.07618654,99
6278,963441,1948987.1587,963902.768359481,1948587.1587,45,82,,1.20321732392131,4406718.91043901,135
6279,963441,1948587.1587,963902.768359481,1948187.1587,46,82,,3.35888695524002,3408492.81630066,24
6280,963441,1948187.1587,963902.768359481,1947787.1587,47,82,,1.75655567759295,2617599.11409483,12
6284,963441,1946587.1587,963902.768359481,1946187.1587,51,82,,1.34296658617179,6530925.66212496,0
6285,963441,1946187.1587,963902.768359481,1945787.1587,52,82,,0,8780002.86802354,184
6286,963441,1945787.1587,963902.768359481,1945387.1587,53,82,,0.0008949795172363,8341893.5925293,98
6287,963441,1945387.1587,963902.768359481,1944987.1587,54,82,,0,5481290.69018447,254
6288,963441,1944987.1587,963902.768359481,1944587.1587,55,82,,0.213852551608344,3701259.71161857,156
6289,963441,1944587.1587,963902.768359481,1944187.1587,56,82,,3.70894111678452,464367.45384508,3
6290,963441,1944187.1587,963902.768359481,1943787.1587,57,82,,0.860425146527506,2060768.38298804,17
6291,963441,1943787.1587,963902.768359481,1943387.1587,58,82,,3.55454536879587,2975074.59655364,62
6292,963441,1943387.1587,963902.768359481,1942987.1587,59,82,,10.5160872156355,632514.59358775,0
6332,963787,1957587.1587,964249.178520995,1957187.1587,23,83,,2.38402716258922,2444022.81695819,171
6333,963787,1957187.1587,964249.178520995,1956787.1587,24,83,,8.7894908565571,841947.258991046,0
6334,963787,1956787.1587,964249.178520995,1956387.1587,25,83,,8.35281268946085,1030721.12076602,10
6335,963787,1956387.1587,964249.178520995,1955987.1587,26,83,,3.09893028299302,2377514.97569575,18
6336,963787,1955987.1587,964249.178520995,1955587.1587,27,83,,1.62556263228943,1581329.51552882,67
6337,963787,1955587.1587,964249.178520995,1955187.1587,28,83,,1.16425384321458,4663889.79246961,230
6338,963787,1955187.1587,964249.178520995,1954787.1587,29,83,,1.55165489099589,2492073.58808339,138
6339,963787,1954787.1587,964249.178520995,1954387.1587,30,83,,1.33593196025688,2272131.70781178,200
6340,963787,1954387.1587,964249.178520995,1953987.1587,31,83,,2.41077509188219,1925527.1794513,65
6341,963787,1953987.1587,964249.178520995,1953587.1587,32,83,,3.17922151389871,2080124.77917532,110
6342,963787,1953587.1587,964249.178520995,1953187.1587,33,83,,7.38578110773747,1828952.16670777,64
6348,963787,1951187.1587,964249.178520995,1950787.1587,39,83,,5.093002397373,2120560.26356575,55
6349,963787,1950787.1587,964249.178520995,1950387.1587,40,83,,3.43047778040175,2567481.55481214,117
6350,963787,1950387.1587,964249.178520995,1949987.1587,41,83,,4.30517395756939,2957319.00353868,106
6351,963787,1949987.1587,964249.178520995,1949587.1587,42,83,,4.63446247866232,1968933.05078687,4
6352,963787,1949587.1587,964249.178520995,1949187.1587,43,83,,2.88874420901832,2800949.59255283,51
6353,963787,1949187.1587,964249.178520995,1948787.1587,44,83,,1.34671901982101,3508079.01116335,174
6354,963787,1948787.1587,964249.178520995,1948387.1587,45,83,,0.474021849111729,3794678.33990978,106
6355,963787,1948387.1587,964249.178520995,1947987.1587,46,83,,3.11468771270607,2770117.19312014,79
6359,963787,1946787.1587,964249.178520995,1946387.1587,50,83,,2.23009488532059,4266187.91414057,15
6360,963787,1946387.1587,964249.178520995,1945987.1587,51,83,,0.0588372321412281,8725761.62175786,41
6361,963787,1945987.1587,964249.178520995,1945587.1587,52,83,,0.002818992087299,12877442.3430203,95
6362,963787,1945587.1587,964249.178520995,1945187.1587,53,83,,0.0044871013274617,6038540.53781529,207
6363,963787,1945187.1587,964249.178520995,1944787.1587,54,83,,0,4578231.78451008,151
6364,963787,1944787.1587,964249.178520995,1944387.1587,55,83,,1.12181916634443,3374954.02644531,95
6365,963787,1944387.1587,964249.178520995,1943987.1587,56,83,,3.08923895012047,466250.027764076,0
6366,963787,1943987.1587,964249.178520995,1943587.1587,57,83,,2.43897949722053,2246157.35210754,0
6367,963787,1943587.1587,964249.178520995,1943187.1587,58,83,,11.406158763683,421083.193192382,0
6368,963787,1943187.1587,964249.178520995,1942787.1587,59,83,,9.61662157891824,1587305.59261813,11
6409,964134,1957387.1587,964595.588682509,1956987.1587,24,84,,2.13789051022911,2342694.49660054,42
6410,964134,1956987.1587,964595.588682509,1956587.1587,25,84,,2.64737760950332,2491064.04672296,63
6411,964134,1956587.1587,964595.588682509,1956187.1587,26,84,,1.35774122807619,2560062.09608093,276
6412,964134,1956187.1587,964595.588682509,1955787.1587,27,84,,1.03168488909217,2061744.33057235,102
6413,964134,1955787.1587,964595.588682509,1955387.1587,28,84,,0.449027681576794,2820180.79017746,213
6414,964134,1955387.1587,964595.588682509,1954987.1587,29,84,,3.32810255145712,2125535.35886205,73
6415,964134,1954987.1587,964595.588682509,1954587.1587,30,84,,3.72179983984458,2119368.65864116,87
6416,964134,1954587.1587,964595.588682509,1954187.1587,31,84,,3.91319701508029,2025265.22427432,153
6426,964134,1950587.1587,964595.588682509,1950187.1587,41,84,,12.8979207880378,1442109.78649726,11
6427,964134,1950187.1587,964595.588682509,1949787.1587,42,84,,10.9516963583707,1246426.13051077,0
6428,964134,1949787.1587,964595.588682509,1949387.1587,43,84,,4.73885137094418,1649481.88028802,1
6429,964134,1949387.1587,964595.588682509,1948987.1587,44,84,,1.34055164961695,4397856.06629009,137
6430,964134,1948987.1587,964595.588682509,1948587.1587,45,84,,0.578185288896533,5180068.4667553,89
6435,964134,1946987.1587,964595.588682509,1946587.1587,50,84,,2.09339873264477,3699030.99662961,0
6436,964134,1946587.1587,964595.588682509,1946187.1587,51,84,,0.6235375041774,8189622.73215763,75
6437,964134,1946187.1587,964595.588682509,1945787.1587,52,84,,0.458615580926683,21303934.5381787,382
6438,964134,1945787.1587,964595.588682509,1945387.1587,53,84,,0.848817500427438,10616889.1248455,16
6439,964134,1945387.1587,964595.588682509,1944987.1587,54,84,,0.558136231735453,4898773.11846438,235
6440,964134,1944987.1587,964595.588682509,1944587.1587,55,84,,0,4630591.4879456,241
6441,964134,1944587.1587,964595.588682509,1944187.1587,56,84,,2.29208696541795,2918401.46000006,41
6442,964134,1944187.1587,964595.588682509,1943787.1587,57,84,,3.27465768991844,478229.136764477,1
6443,964134,1943787.1587,964595.588682509,1943387.1587,58,84,,5.3044132115502,1397367.8326116,0
6444,964134,1943387.1587,964595.588682509,1942987.1587,59,84,,7.99601281643945,2717584.41709326,18
6485,964480,1957187.1587,964941.998844023,1956787.1587,24,85,,2.62418316617982,1922061.09256887,22
6486,964480,1956787.1587,964941.998844023,1956387.1587,25,85,,3.02759580584004,1695914.97481247,55
6487,964480,1956387.1587,964941.998844023,1955987.1587,26,85,,2.62818249154913,1872642.62850455,50
6488,964480,1955987.1587,964941.998844023,1955587.1587,27,85,,0.64258943999309,2341606.05527821,164
6489,964480,1955587.1587,964941.998844023,1955187.1587,28,85,,1.49648352619378,2186867.86839702,162
6490,964480,1955187.1587,964941.998844023,1954787.1587,29,85,,2.73270972355475,2097882.31848252,137
6491,964480,1954787.1587,964941.998844023,1954387.1587,30,85,,3.06550183220586,1792852.23566935,69
6502,964480,1950387.1587,964941.998844023,1949987.1587,41,85,,16.0534437688443,508750.914096731,1
6503,964480,1949987.1587,964941.998844023,1949587.1587,42,85,,7.37883655546753,1446426.87508014,23
6504,964480,1949587.1587,964941.998844023,1949187.1587,43,85,,2.25833618562288,4098022.28752371,55
6505,964480,1949187.1587,964941.998844023,1948787.1587,44,85,,1.5802982575434,2815169.90606663,6
6510,964480,1947187.1587,964941.998844023,1946787.1587,49,85,,2.28256185343853,4401601.46573201,2
6511,964480,1946787.1587,964941.998844023,1946387.1587,50,85,,0.281277739650608,9409990.14574898,229
6512,964480,1946387.1587,964941.998844023,1945987.1587,51,85,,0.753024588301447,17097148.1858543,155
6513,964480,1945987.1587,964941.998844023,1945587.1587,52,85,,0.929920428878795,18250081.5810717,3
6514,964480,1945587.1587,964941.998844023,1945187.1587,53,85,,0.668926146183716,4720573.23943995,102
6515,964480,1945187.1587,964941.998844023,1944787.1587,54,85,,0.221532761758974,3525568.17171176,96
6516,964480,1944787.1587,964941.998844023,1944387.1587,55,85,,0.757707241884211,3671496.05618667,112
6517,964480,1944387.1587,964941.998844023,1943987.1587,56,85,,1.80273421769472,1399246.76369532,0
6518,964480,1943987.1587,964941.998844023,1943587.1587,57,85,,2.13494525059055,2310953.22737574,13
6519,964480,1943587.1587,964941.998844023,1943187.1587,58,85,,1.63364774408223,5206931.51572873,184
6525,964480,1941187.1587,964941.998844023,1940787.1587,64,85,,3.65027733766265,2091598.71990567,69
6564,964827,1956187.1587,965288.409005536,1955787.1587,27,86,,2.13423743365716,2044151.61278806,97
6565,964827,1955787.1587,965288.409005536,1955387.1587,28,86,,3.01089528153506,1929675.5422953,79
6566,964827,1955387.1587,965288.409005536,1954987.1587,29,86,,8.18706948935001,590680.128894281,10
6579,964827,1950187.1587,965288.409005536,1949787.1587,42,86,,6.86656319697363,3208602.20268296,67
6580,964827,1949787.1587,965288.409005536,1949387.1587,43,86,,1.75989668262433,3448240.41683912,62
6586,964827,1947387.1587,965288.409005536,1946987.1587,49,86,,4.68188874643903,2239476.5996481,0
6587,964827,1946987.1587,965288.409005536,1946587.1587,50,86,,1.35549105238085,7716795.66756569,197
6588,964827,1946587.1587,965288.409005536,1946187.1587,51,86,,0.865287423606369,12669291.0110117,221
6589,964827,1946187.1587,965288.409005536,1945787.1587,52,86,,0.631975086758605,20877080.4220593,207
6590,964827,1945787.1587,965288.409005536,1945387.1587,53,86,,1.35023453441911,4789413.53491278,165
6591,964827,1945387.1587,965288.409005536,1944987.1587,54,86,,0.131426218849932,5009062.36350226,218
6592,964827,1944987.1587,965288.409005536,1944587.1587,55,86,,0.0374036157022646,4053486.50528627,131
6593,964827,1944587.1587,965288.409005536,1944187.1587,56,86,,0.562891602255546,6804668.21740786,38
6594,964827,1944187.1587,965288.409005536,1943787.1587,57,86,,2.33561961966282,5174549.21789819,0
6595,964827,1943787.1587,965288.409005536,1943387.1587,58,86,,1.71704219949723,1848375.6092582,11
6636,965173,1957587.1587,965634.81916705,1957187.1587,23,87,,3.07949071619936,59756.4012701531,21
6638,965173,1956787.1587,965634.81916705,1956387.1587,25,87,,5.83925951047582,658168.367362589,4
6640,965173,1955987.1587,965634.81916705,1955587.1587,27,87,,6.68624362470563,1776871.52822094,86
6654,965173,1950387.1587,965634.81916705,1949987.1587,41,87,,9.89309305195478,4379102.38704829,59
6655,965173,1949987.1587,965634.81916705,1949587.1587,42,87,,2.64678399307411,2354694.52626956,78
6660,965173,1947987.1587,965634.81916705,1947587.1587,47,87,,2.6348669856072,1225818.72791418,0
6661,965173,1947587.1587,965634.81916705,1947187.1587,48,87,,3.55999438267122,2293409.64015028,25
6662,965173,1947187.1587,965634.81916705,1946787.1587,49,87,,0.525669357717953,8403593.34213204,8
6663,965173,1946787.1587,965634.81916705,1946387.1587,50,87,,0.0327506127418433,7941250.99454654,43
6664,965173,1946387.1587,965634.81916705,1945987.1587,51,87,,0.964544024921209,8613880.98542926,444
6665,965173,1945987.1587,965634.81916705,1945587.1587,52,87,,0.954338521710795,4911710.69548327,176
6666,965173,1945587.1587,965634.81916705,1945187.1587,53,87,,0.710545138168003,4853247.72744843,181
6667,965173,1945187.1587,965634.81916705,1944787.1587,54,87,,1.27745477038494,5227536.72244362,232
6668,965173,1944787.1587,965634.81916705,1944387.1587,55,87,,0.250582553641036,6652046.44608672,164
6669,965173,1944387.1587,965634.81916705,1943987.1587,56,87,,0,7024238.00081528,39
6670,965173,1943987.1587,965634.81916705,1943587.1587,57,87,,0.184887282367027,9867614.97343341,0
6671,965173,1943587.1587,965634.81916705,1943187.1587,58,87,,2.6346538511135,1793934.60156613,0
6713,965519,1957387.1587,965981.229328564,1956987.1587,24,88,,6.17918633004899,36296.3090415704,23
6735,965519,1948587.1587,965981.229328564,1948187.1587,46,88,,1.95648966074185,2136263.15048563,27
6736,965519,1948187.1587,965981.229328564,1947787.1587,47,88,,1.24881687945776,3092991.43850908,69
6737,965519,1947787.1587,965981.229328564,1947387.1587,48,88,,0.583925965916518,2963201.16822348,7
6738,965519,1947387.1587,965981.229328564,1946987.1587,49,88,,4.69410412085108,4206986.85515309,0
6739,965519,1946987.1587,965981.229328564,1946587.1587,50,88,,0.324052695878667,7351435.08034201,44
6740,965519,1946587.1587,965981.229328564,1946187.1587,51,88,,0.100460779640089,6359894.02239,199
6741,965519,1946187.1587,965981.229328564,1945787.1587,52,88,,0.82218630654482,4534318.37632618,196
